effective_date,ticker,sector
2006-06-27,POLICYBZR,Financial Services
2006-06-27,POWERINDIA,Capital Goods
2006-06-27,PREMIERENE,Capital Goods
2006-06-27,PUNJLLOYD,Capital Goods
2006-06-27,PUNJTRACP,Capital Goods
2006-06-27,RADICO,Fast Moving Consumer Goods
2006-06-27,RAMCOCEM,Construction Materials
2006-06-27,RAYMOND,Textiles
2006-06-27,RCF,Chemicals
2006-06-27,RELCAPITAL,Financial Services
2006-06-27,RELIANCE,Oil Gas & Consumable Fuels
2006-06-27,RENUKA,Fast Moving Consumer Goods
2006-06-27,RVNL,Construction
2006-06-27,SAIL,Metals & Mining
2006-06-27,SHOPERSTOP,Consumer Services
2006-06-27,SHREECEM,Construction Materials
2006-06-27,SIEMENS,Capital Goods
2006-06-27,SOLARINDS,Chemicals
2006-06-27,SRF,Chemicals
2006-06-27,STERLINBIO,Healthcare
2006-06-27,SUNDARMFIN,Financial Services
2006-06-27,SUNDRAMFAST,Automobile and Auto Components
2006-06-27,SUNDRMFAST,Automobile and Auto Components
2006-06-27,SUNPHARMA,Healthcare
2006-06-27,SUZLON,Capital Goods
2006-06-27,SWIGGY,Consumer Services
2006-06-27,TATACOMM,Telecommunication
2006-06-27,TATACONSUM,Fast Moving Consumer Goods
2006-06-27,TATAINVEST,Financial Services
2006-06-27,TATAPOWER,Power
2006-06-27,TATASTEEL,Metals & Mining
2006-06-27,TCS,Information Technology
2006-06-27,THERMAX,Capital Goods
2006-06-27,TIINDIA,Automobile and Auto Components
2006-06-27,TITAN,Consumer Durables
2006-06-27,TMPV,Automobile and Auto Components
2006-06-27,TORNTPHARM,Healthcare
2006-06-27,TORNTPOWER,Power
2006-06-27,TRENT,Consumer Services
2006-06-27,TTML,Telecommunication
2006-06-27,TVSMOTOR,Automobile and Auto Components
2006-06-27,UCOBANK,Financial Services
2006-06-27,ULTRACEMCO,Construction Materials
2006-06-27,UNIONBANK,Financial Services
2006-06-27,UNITDSPR,Fast Moving Consumer Goods
2006-06-27,UNITECH,Realty
2006-06-27,VEDL,Metals & Mining
2006-06-27,VMM,Consumer Services
2006-06-27,VOLTAS,Consumer Durables
2006-06-27,VTL,Textiles
2006-06-27,WAAREEENER,Capital Goods
2006-06-27,WIPRO,Information Technology
2006-06-27,WOCKHARDT,Healthcare
2006-06-27,YESBANK,Financial Services
2006-06-27,ZEEL,Media
2006-06-27,ZYDUSLIFE,Healthcare
2006-09-01,360ONE,Financial Services
2006-09-01,3MINDIA,Diversified
2006-09-01,63MOONS,Information Technology
2006-09-01,ABAN,Oil Gas & Consumable Fuels
2006-09-01,ABCAPITAL,Financial Services
2006-09-01,ACC,Construction Materials
2006-09-01,ADANIENT,Metals & Mining
2006-09-01,AIIL,Financial Services
2006-09-01,AKZOINDIA,Chemicals
2006-09-01,ALFALAVAL,Capital Goods
2006-09-01,ALOKINDS,Textiles
2006-09-01,AMBUJACEM,Construction Materials
2006-09-01,AMTEKAUTO,Automobile and Auto Components
2006-09-01,ANSALAPI,Realty
2006-09-01,ANTHEM,Healthcare
2006-09-01,APLAPOLLO,Capital Goods
2006-09-01,APOLLOHOSP,Healthcare
2006-09-01,APOLLOTYRE,Automobile and Auto Components
2006-09-01,ARVIND,Textiles
2006-09-01,ASAHIINDIA,Consumer Durables
2006-09-01,ASHOKLEY,Capital Goods
2006-09-01,ASIANHOTNR,Consumer Services
2006-09-01,ASIANPAINT,Consumer Durables
2006-09-01,ASTRAZEN,Healthcare
2006-09-01,AUROPHARMA,Healthcare
2006-09-01,AWL,Fast Moving Consumer Goods
2006-09-01,AXISBANK,Financial Services
2006-09-01,BAJAJ-AUTO,Automobile and Auto Components
2006-09-01,BAJAJHIND,Fast Moving Consumer Goods
2006-09-01,BALRAMCHIN,Fast Moving Consumer Goods
2006-09-01,BANKINDIA,Financial Services
2006-09-01,BDL,Capital Goods
2006-09-01,BEL,Capital Goods
2006-09-01,BEML,Capital Goods
2006-09-01,BERGEPAINT,Consumer Durables
2006-09-01,BHARATFORG,Automobile and Auto Components
2006-09-01,BHARTIHEXA,Telecommunication
2006-09-01,BHEL,Capital Goods
2006-09-01,BILT,Fast Moving Consumer Goods
2006-09-01,BIOCON,Healthcare
2006-09-01,BLUEDART,Services
2006-09-01,BOMBAYDYEING,Textiles
2006-09-01,BONGAIREFN,Oil Gas & Consumable Fuels
2006-09-01,BOSCHLTD,Automobile and Auto Components
2006-09-01,BPCL,Oil Gas & Consumable Fuels
2006-09-01,BRITANNIA,Fast Moving Consumer Goods
2006-09-01,BSE,Financial Services
2006-09-01,CANBK,Financial Services
2006-09-01,CARBORUNIV,Capital Goods
2006-09-01,CENTURYTEX,Textiles
2006-09-01,CGPOWER,Capital Goods
2006-09-01,CHAMBLFERT,Chemicals
2006-09-01,CIPLA,Healthcare
2006-09-01,COCHINSHIP,Capital Goods
2006-09-01,COFORGE,Information Technology
2006-09-01,COLPAL,Fast Moving Consumer Goods
2006-09-01,CONCOR,Services
2006-09-01,CUMMINSIND,Capital Goods
2006-09-01,DABUR,Fast Moving Consumer Goods
2006-09-01,DCHL,Media
2006-09-01,DCMSHRIRAM,Chemicals
2006-09-01,DISHMAN,Chemicals
2006-09-01,DIVISLAB,Healthcare
2006-09-01,DIXON,Consumer Durables
2006-09-01,DRREDDY,Healthcare
2006-09-01,EIDPARRY,Fast Moving Consumer Goods
2006-09-01,ENRIN,Capital Goods
2006-09-01,ESSELPACK,Capital Goods
2006-09-01,ETERNAL,Consumer Services
2006-09-01,EXIDEIND,Automobile and Auto Components
2006-09-01,FEL,Textiles
2006-09-01,FLUOROCHEM,Chemicals
2006-09-01,FORTIS,Healthcare
2006-09-01,GATEWAY,Services
2006-09-01,GEODESIC,Information Technology
2006-09-01,GEPIL,Capital Goods
2006-09-01,GLAXO,Healthcare
2006-09-01,GMRAIRPORT,Services
2006-09-01,GNFC,Chemicals
2006-09-01,GODFRYPHLP,Fast Moving Consumer Goods
2006-09-01,GODREJCP,Fast Moving Consumer Goods
2006-09-01,GODREJIND,Diversified
2006-09-01,GOKALDAS,Textiles
2006-09-01,GRASIM,Construction Materials
2006-09-01,GROWW,Financial Services
2006-09-01,GSFC,Chemicals
2006-09-01,GUJALKALI,Chemicals
2006-09-01,GUJGASLTD,Oil Gas & Consumable Fuels
2006-09-01,HCC,Construction
2006-09-01,HCLINSYS,Information Technology
2006-09-01,HCLTECH,Information Technology
2006-09-01,HDFCBANK,Financial Services
2006-09-01,HEROMOTOCO,Automobile and Auto Components
2006-09-01,HEXT,Information Technology
2006-09-01,HIMATSEIDE,Textiles
2006-09-01,HINDALCO,Metals & Mining
2006-09-01,HINDPETRO,Oil Gas & Consumable Fuels
2006-09-01,HINDUNILVR,Fast Moving Consumer Goods
2006-09-01,HINDUSTANUNILVR,Fast Moving Consumer Goods
2006-09-01,HMT,Capital Goods
2006-09-01,HOTELEELA,Consumer Services
2006-09-01,HTMEDIA,Media
2006-09-01,HUDCO,Financial Services
2006-09-01,HYUNDAI,Automobile and Auto Components
2006-09-01,IBP,Oil Gas & Consumable Fuels
2006-09-01,ICICIAMC,Financial Services
2006-09-01,ICICIBANK,Financial Services
2006-09-01,IDFCFIRSTB,Financial Services
2006-09-01,INDHOTEL,Consumer Services
2006-09-01,INDIACEM,Construction Materials
2006-09-01,INDUSTOWER,Telecommunication
2006-09-01,INFY,Information Technology
2006-09-01,INGERSRAND,Capital Goods
2006-09-01,IOB,Financial Services
2006-09-01,IOC,Oil Gas & Consumable Fuels
2006-09-01,IPCALAB,Healthcare
2006-09-01,IREDA,Financial Services
2006-09-01,ITCHOTELS,Consumer Services
2006-09-01,IVRCL,Capital Goods
2006-09-01,J&KBANK,Financial Services
2006-09-01,JETAIRWAYS,Services
2006-09-01,JINDALSTEL,Metals & Mining
2006-09-01,JPASSOCIAT,Construction
2006-09-01,JPPOWER,Power
2006-09-01,JSL,Metals & Mining
2006-09-01,JSWSTEEL,Metals & Mining
2006-09-01,KALPATPOWR,Capital Goods
2006-09-01,KALYANKJIL,Consumer Durables
2006-09-01,KANSAINER,Consumer Durables
2006-09-01,KIRLOSBROS,Capital Goods
2006-09-01,KOTAKBANK,Financial Services
2006-09-01,KPRMILL,Textiles
2006-09-01,KTKBANK,Financial Services
2006-09-01,LAURUSLABS,Healthcare
2006-09-01,LAXMIMACH,Capital Goods
2006-09-01,LENSKART,Consumer Services
2006-09-01,LGEINDIA,Consumer Durables
2006-09-01,LICI,Financial Services
2006-09-01,LLOYDSME,Metals & Mining
2006-09-01,LODHA,Realty
2006-09-01,LUPIN,Healthcare
2006-09-01,M&M,Automobile and Auto Components
2006-09-01,M&MFIN,Financial Services
2006-09-01,MAHABANK,Financial Services
2006-09-01,MAHLIFE,Realty
2006-09-01,MAHSEAMLES,Metals & Mining
2006-09-01,MANKIND,Healthcare
2006-09-01,MARICO,Fast Moving Consumer Goods
2006-09-01,MARUTI,Automobile and Auto Components
2006-09-01,MAXHEALTH,Healthcare
2006-09-01,MAZDOCK,Capital Goods
2006-09-01,MCX,Financial Services
2006-09-01,MEDANTA,Healthcare
2006-09-01,MFSL,Financial Services
2006-09-01,MOSERBAER,Information Technology
2006-09-01,MOTHERSON,Automobile and Auto Components
2006-09-01,MPHASIS,Information Technology
2006-09-01,MRF,Automobile and Auto Components
2006-09-01,MTNL,Telecommunication
2006-09-01,NATIONALUM,Metals & Mining
2006-09-01,NESTLEIND,Fast Moving Consumer Goods
2006-09-01,NTPC,Power
2006-09-01,NTPCGREEN,Power
2006-09-01,NYKAA,Consumer Services
2006-09-01,OFSS,Information Technology
2006-09-01,ONGC,Oil Gas & Consumable Fuels
2006-09-01,PANACEABIO,Healthcare
2006-09-01,PATANJALI,Fast Moving Consumer Goods
2006-09-01,PENINSULA,Realty
2006-09-01,PETRONET,Oil Gas & Consumable Fuels
2006-09-01,PIDILITIND,Chemicals
2006-09-01,PIIND,Chemicals
2006-09-01,PNB,Financial Services
2006-09-01,POLARIS,Information Technology
2006-09-01,POLICYBZR,Financial Services
2006-09-01,POWERINDIA,Capital Goods
2006-09-01,PREMIERENE,Capital Goods
2006-09-01,PUNJLLOYD,Capital Goods
2006-09-01,PUNJTRACP,Capital Goods
2006-09-01,RADICO,Fast Moving Consumer Goods
2006-09-01,RAMCOCEM,Construction Materials
2006-09-01,RAYMOND,Textiles
2006-09-01,RCF,Chemicals
2006-09-01,RCOM,Telecommunication
2006-09-01,RELCAPITAL,Financial Services
2006-09-01,RELIANCE,Oil Gas & Consumable Fuels
2006-09-01,RENUKA,Fast Moving Consumer Goods
2006-09-01,RNRL,Oil Gas & Consumable Fuels
2006-09-01,RPETRO,Oil Gas & Consumable Fuels
2006-09-01,RVNL,Construction
2006-09-01,SAIL,Metals & Mining
2006-09-01,SHOPERSTOP,Consumer Services
2006-09-01,SHREECEM,Construction Materials
2006-09-01,SIEMENS,Capital Goods
2006-09-01,SOLARINDS,Chemicals
2006-09-01,SRF,Chemicals
2006-09-01,STERLINBIO,Healthcare
2006-09-01,SUNDARMFIN,Financial Services
2006-09-01,SUNDRAMFAST,Automobile and Auto Components
2006-09-01,SUNDRMFAST,Automobile and Auto Components
2006-09-01,SUNPHARMA,Healthcare
2006-09-01,SUZLON,Capital Goods
2006-09-01,SWIGGY,Consumer Services
2006-09-01,TATACAP,Financial Services
2006-09-01,TATACOMM,Telecommunication
2006-09-01,TATACONSUM,Fast Moving Consumer Goods
2006-09-01,TATAINVEST,Financial Services
2006-09-01,TATAPOWER,Power
2006-09-01,TATASTEEL,Metals & Mining
2006-09-01,TCS,Information Technology
2006-09-01,THERMAX,Capital Goods
2006-09-01,TIINDIA,Automobile and Auto Components
2006-09-01,TITAN,Consumer Durables
2006-09-01,TMPV,Automobile and Auto Components
2006-09-01,TORNTPHARM,Healthcare
2006-09-01,TRENT,Consumer Services
2006-09-01,TRIVENI,Fast Moving Consumer Goods
2006-09-01,TTML,Telecommunication
2006-09-01,TVSMOTOR,Automobile and Auto Components
2006-09-01,UCOBANK,Financial Services
2006-09-01,ULTRACEMCO,Construction Materials
2006-09-01,UNIONBANK,Financial Services
2006-09-01,UNITECH,Realty
2006-09-01,VEDL,Metals & Mining
2006-09-01,VMM,Consumer Services
2006-09-01,VOLTAS,Consumer Durables
2006-09-01,VTL,Textiles
2006-09-01,WAAREEENER,Capital Goods
2006-09-01,WIPRO,Information Technology
2006-09-01,WOCKHARDT,Healthcare
2006-09-01,YESBANK,Financial Services
2006-09-01,ZEEL,Media
2006-09-01,ZYDUSLIFE,Healthcare
2007-04-04,360ONE,Financial Services
2007-04-04,3MINDIA,Diversified
2007-04-04,63MOONS,Information Technology
2007-04-04,ABAN,Oil Gas & Consumable Fuels
2007-04-04,ABCAPITAL,Financial Services
2007-04-04,ACC,Construction Materials
2007-04-04,ADANIENT,Metals & Mining
2007-04-04,AIIL,Financial Services
2007-04-04,AKZOINDIA,Chemicals
2007-04-04,ALFALAVAL,Capital Goods
2007-04-04,AMBUJACEM,Construction Materials
2007-04-04,AMTEKAUTO,Automobile and Auto Components
2007-04-04,ANANTRAJ,Realty
2007-04-04,ANSALAPI,Realty
2007-04-04,ANTHEM,Healthcare
2007-04-04,APLAPOLLO,Capital Goods
2007-04-04,APOLLOHOSP,Healthcare
2007-04-04,APOLLOTYRE,Automobile and Auto Components
2007-04-04,ASAHIINDIA,Consumer Durables
2007-04-04,ASHOKLEY,Capital Goods
2007-04-04,ASIANHOTNR,Consumer Services
2007-04-04,ASIANPAINT,Consumer Durables
2007-04-04,ASTRAZEN,Healthcare
2007-04-04,AUROPHARMA,Healthcare
2007-04-04,AWL,Fast Moving Consumer Goods
2007-04-04,AXISBANK,Financial Services
2007-04-04,BAJAJ-AUTO,Automobile and Auto Components
2007-04-04,BAJAJHIND,Fast Moving Consumer Goods
2007-04-04,BALRAMCHIN,Fast Moving Consumer Goods
2007-04-04,BANKINDIA,Financial Services
2007-04-04,BDL,Capital Goods
2007-04-04,BEL,Capital Goods
2007-04-04,BEML,Capital Goods
2007-04-04,BERGEPAINT,Consumer Durables
2007-04-04,BHARATFORG,Automobile and Auto Components
2007-04-04,BHARTIHEXA,Telecommunication
2007-04-04,BHEL,Capital Goods
2007-04-04,BILT,Fast Moving Consumer Goods
2007-04-04,BIOCON,Healthcare
2007-04-04,BLUEDART,Services
2007-04-04,BOMBAYDYEING,Textiles
2007-04-04,BOSCHLTD,Automobile and Auto Components
2007-04-04,BPCL,Oil Gas & Consumable Fuels
2007-04-04,BRITANNIA,Fast Moving Consumer Goods
2007-04-04,BSE,Financial Services
2007-04-04,CANBK,Financial Services
2007-04-04,CARBORUNIV,Capital Goods
2007-04-04,CENTURYTEX,Textiles
2007-04-04,CGPOWER,Capital Goods
2007-04-04,CHAMBLFERT,Chemicals
2007-04-04,CIPLA,Healthcare
2007-04-04,COCHINSHIP,Capital Goods
2007-04-04,COFORGE,Information Technology
2007-04-04,COLPAL,Fast Moving Consumer Goods
2007-04-04,CONCOR,Services
2007-04-04,CUMMINSIND,Capital Goods
2007-04-04,DABUR,Fast Moving Consumer Goods
2007-04-04,DCHL,Media
2007-04-04,DCMSHRIRAM,Chemicals
2007-04-04,DISHMAN,Chemicals
2007-04-04,DIVISLAB,Healthcare
2007-04-04,DIXON,Consumer Durables
2007-04-04,DRREDDY,Healthcare
2007-04-04,EIDPARRY,Fast Moving Consumer Goods
2007-04-04,ENRIN,Capital Goods
2007-04-04,ESSELPACK,Capital Goods
2007-04-04,ETERNAL,Consumer Services
2007-04-04,EXIDEIND,Automobile and Auto Components
2007-04-04,FEL,Textiles
2007-04-04,FLUOROCHEM,Chemicals
2007-04-04,FORTIS,Healthcare
2007-04-04,GATEWAY,Services
2007-04-04,GEODESIC,Information Technology
2007-04-04,GEPIL,Capital Goods
2007-04-04,GLAXO,Healthcare
2007-04-04,GMRAIRPORT,Services
2007-04-04,GNFC,Chemicals
2007-04-04,GODFRYPHLP,Fast Moving Consumer Goods
2007-04-04,GODREJCP,Fast Moving Consumer Goods
2007-04-04,GODREJIND,Diversified
2007-04-04,GOLOFFSHORE,Oil Gas & Consumable Fuels
2007-04-04,GRASIM,Construction Materials
2007-04-04,GROWW,Financial Services
2007-04-04,GSFC,Chemicals
2007-04-04,GUJGASLTD,Oil Gas & Consumable Fuels
2007-04-04,HCC,Construction
2007-04-04,HCLINSYS,Information Technology
2007-04-04,HCLTECH,Information Technology
2007-04-04,HDFCBANK,Financial Services
2007-04-04,HEROMOTOCO,Automobile and Auto Components
2007-04-04,HEXT,Information Technology
2007-04-04,HIMATSEIDE,Textiles
2007-04-04,HINDALCO,Metals & Mining
2007-04-04,HINDPETRO,Oil Gas & Consumable Fuels
2007-04-04,HINDUNILVR,Fast Moving Consumer Goods
2007-04-04,HINDUSTANUNILVR,Fast Moving Consumer Goods
2007-04-04,HMT,Capital Goods
2007-04-04,HOTELEELA,Consumer Services
2007-04-04,HTMEDIA,Media
2007-04-04,HYUNDAI,Automobile and Auto Components
2007-04-04,ICICIAMC,Financial Services
2007-04-04,ICICIBANK,Financial Services
2007-04-04,IDFCFIRSTB,Financial Services
2007-04-04,INDHOTEL,Consumer Services
2007-04-04,INDIACEM,Construction Materials
2007-04-04,INDUSTOWER,Telecommunication
2007-04-04,INFY,Information Technology
2007-04-04,IOB,Financial Services
2007-04-04,IOC,Oil Gas & Consumable Fuels
2007-04-04,IPCALAB,Healthcare
2007-04-04,IREDA,Financial Services
2007-04-04,ITCHOTELS,Consumer Services
2007-04-04,IVRCL,Capital Goods
2007-04-04,J&KBANK,Financial Services
2007-04-04,JETAIRWAYS,Services
2007-04-04,JINDALSTEL,Metals & Mining
2007-04-04,JISLJALEQS,Capital Goods
2007-04-04,JMFINANCIL,Financial Services
2007-04-04,JPASSOCIAT,Construction
2007-04-04,JPPOWER,Power
2007-04-04,JSL,Metals & Mining
2007-04-04,JSWSTEEL,Metals & Mining
2007-04-04,KALPATPOWR,Capital Goods
2007-04-04,KALYANKJIL,Consumer Durables
2007-04-04,KANSAINER,Consumer Durables
2007-04-04,KEI,Capital Goods
2007-04-04,KIRLOSBROS,Capital Goods
2007-04-04,KOTAKBANK,Financial Services
2007-04-04,KPRMILL,Textiles
2007-04-04,KTKBANK,Financial Services
2007-04-04,LAURUSLABS,Healthcare
2007-04-04,LAXMIMACH,Capital Goods
2007-04-04,LENSKART,Consumer Services
2007-04-04,LGEINDIA,Consumer Durables
2007-04-04,LICI,Financial Services
2007-04-04,LITL,Capital Goods
2007-04-04,LLOYDSME,Metals & Mining
2007-04-04,LODHA,Realty
2007-04-04,LUPIN,Healthcare
2007-04-04,M&M,Automobile and Auto Components
2007-04-04,M&MFIN,Financial Services
2007-04-04,MAHABANK,Financial Services
2007-04-04,MAHLIFE,Realty
2007-04-04,MAHSEAMLES,Metals & Mining
2007-04-04,MANKIND,Healthcare
2007-04-04,MARICO,Fast Moving Consumer Goods
2007-04-04,MARUTI,Automobile and Auto Components
2007-04-04,MAXHEALTH,Healthcare
2007-04-04,MAZDOCK,Capital Goods
2007-04-04,MCX,Financial Services
2007-04-04,MEDANTA,Healthcare
2007-04-04,MFSL,Financial Services
2007-04-04,MOSERBAER,Information Technology
2007-04-04,MOTHERSON,Automobile and Auto Components
2007-04-04,MPHASIS,Information Technology
2007-04-04,MRF,Automobile and Auto Components
2007-04-04,MTNL,Telecommunication
2007-04-04,NATIONALUM,Metals & Mining
2007-04-04,NESTLEIND,Fast Moving Consumer Goods
2007-04-04,NTPC,Power
2007-04-04,NTPCGREEN,Power
2007-04-04,NYKAA,Consumer Services
2007-04-04,OFSS,Information Technology
2007-04-04,ONGC,Oil Gas & Consumable Fuels
2007-04-04,PANACEABIO,Healthcare
2007-04-04,PARSVNATH,Realty
2007-04-04,PATANJALI,Fast Moving Consumer Goods
2007-04-04,PENINSULA,Realty
2007-04-04,PETRONET,Oil Gas & Consumable Fuels
2007-04-04,PIDILITIND,Chemicals
2007-04-04,PNB,Financial Services
2007-04-04,POLARIS,Information Technology
2007-04-04,POLICYBZR,Financial Services
2007-04-04,POWERINDIA,Capital Goods
2007-04-04,PREMIERENE,Capital Goods
2007-04-04,PUNJLLOYD,Capital Goods
2007-04-04,PUNJTRACP,Capital Goods
2007-04-04,RADICO,Fast Moving Consumer Goods
2007-04-04,RAMCOCEM,Construction Materials
2007-04-04,RAYMOND,Textiles
2007-04-04,RCF,Chemicals
2007-04-04,RCOM,Telecommunication
2007-04-04,RELCAPITAL,Financial Services
2007-04-04,RELIANCE,Oil Gas & Consumable Fuels
2007-04-04,RNRL,Oil Gas & Consumable Fuels
2007-04-04,RPETRO,Oil Gas & Consumable Fuels
2007-04-04,RVNL,Construction
2007-04-04,SAIL,Metals & Mining
2007-04-04,SHOPERSTOP,Consumer Services
2007-04-04,SHREECEM,Construction Materials
2007-04-04,SHREERAMA,Metals & Mining
2007-04-04,SIEMENS,Capital Goods
2007-04-04,SOBHA,Realty
2007-04-04,SOLARINDS,Chemicals
2007-04-04,SRF,Chemicals
2007-04-04,STERLINBIO,Healthcare
2007-04-04,SUNDRAMFAST,Automobile and Auto Components
2007-04-04,SUNDRMFAST,Automobile and Auto Components
2007-04-04,SUNPHARMA,Healthcare
2007-04-04,SUZLON,Capital Goods
2007-04-04,SWIGGY,Consumer Services
2007-04-04,TATACAP,Financial Services
2007-04-04,TATACOMM,Telecommunication
2007-04-04,TATACONSUM,Fast Moving Consumer Goods
2007-04-04,TATAINVEST,Financial Services
2007-04-04,TATAPOWER,Power
2007-04-04,TATASTEEL,Metals & Mining
2007-04-04,TCS,Information Technology
2007-04-04,TECHM,Information Technology
2007-04-04,THERMAX,Capital Goods
2007-04-04,TIINDIA,Automobile and Auto Components
2007-04-04,TITAN,Consumer Durables
2007-04-04,TMPV,Automobile and Auto Components
2007-04-04,TORNTPHARM,Healthcare
2007-04-04,TORNTPOWER,Power
2007-04-04,TRIVENI,Fast Moving Consumer Goods
2007-04-04,TTML,Telecommunication
2007-04-04,TVSMOTOR,Automobile and Auto Components
2007-04-04,UCOBANK,Financial Services
2007-04-04,ULTRACEMCO,Construction Materials
2007-04-04,UNIONBANK,Financial Services
2007-04-04,UNITDSPR,Fast Moving Consumer Goods
2007-04-04,UNITECH,Realty
2007-04-04,VEDL,Metals & Mining
2007-04-04,VMM,Consumer Services
2007-04-04,VOLTAS,Consumer Durables
2007-04-04,VTL,Textiles
2007-04-04,WAAREEENER,Capital Goods
2007-04-04,WIPRO,Information Technology
2007-04-04,WOCKHARDT,Healthcare
2007-04-04,YESBANK,Financial Services
2007-04-04,ZEEL,Media
2007-04-04,ZYDUSLIFE,Healthcare
2007-09-24,360ONE,Financial Services
2007-09-24,3MINDIA,Diversified
2007-09-24,63MOONS,Information Technology
2007-09-24,ABAN,Oil Gas & Consumable Fuels
2007-09-24,ABCAPITAL,Financial Services
2007-09-24,ACC,Construction Materials
2007-09-24,AIIL,Financial Services
2007-09-24,AKZOINDIA,Chemicals
2007-09-24,ALFALAVAL,Capital Goods
2007-09-24,AMBUJACEM,Construction Materials
2007-09-24,AMTEKAUTO,Automobile and Auto Components
2007-09-24,ANANTRAJ,Realty
2007-09-24,ANSALAPI,Realty
2007-09-24,ANTHEM,Healthcare
2007-09-24,APLAPOLLO,Capital Goods
2007-09-24,APOLLOHOSP,Healthcare
2007-09-24,APOLLOTYRE,Automobile and Auto Components
2007-09-24,ASAHIINDIA,Consumer Durables
2007-09-24,ASHOKLEY,Capital Goods
2007-09-24,ASIANHOTNR,Consumer Services
2007-09-24,ASIANPAINT,Consumer Durables
2007-09-24,AUROPHARMA,Healthcare
2007-09-24,AWL,Fast Moving Consumer Goods
2007-09-24,AXISBANK,Financial Services
2007-09-24,BAJAJ-AUTO,Automobile and Auto Components
2007-09-24,BAJAJHIND,Fast Moving Consumer Goods
2007-09-24,BALRAMCHIN,Fast Moving Consumer Goods
2007-09-24,BANKINDIA,Financial Services
2007-09-24,BDL,Capital Goods
2007-09-24,BEL,Capital Goods
2007-09-24,BEML,Capital Goods
2007-09-24,BERGEPAINT,Consumer Durables
2007-09-24,BF-UTIL,Capital Goods
2007-09-24,BHARATFORG,Automobile and Auto Components
2007-09-24,BHARTIHEXA,Telecommunication
2007-09-24,BHEL,Capital Goods
2007-09-24,BIOCON,Healthcare
2007-09-24,BOMBAYDYEING,Textiles
2007-09-24,BOSCHLTD,Automobile and Auto Components
2007-09-24,BPCL,Oil Gas & Consumable Fuels
2007-09-24,BRITANNIA,Fast Moving Consumer Goods
2007-09-24,BSE,Financial Services
2007-09-24,CANBK,Financial Services
2007-09-24,CARBORUNIV,Capital Goods
2007-09-24,CENTURYTEX,Textiles
2007-09-24,CGPOWER,Capital Goods
2007-09-24,CHAMBLFERT,Chemicals
2007-09-24,CIPLA,Healthcare
2007-09-24,COCHINSHIP,Capital Goods
2007-09-24,COFORGE,Information Technology
2007-09-24,CONCOR,Services
2007-09-24,CUMMINSIND,Capital Goods
2007-09-24,DABUR,Fast Moving Consumer Goods
2007-09-24,DCHL,Media
2007-09-24,DISHMAN,Chemicals
